Nombre,Dirección,lat,lon,coord_source,dist_plaza_grande_km,existe_gmaps,estrellas_num,Cantidad de Reseñas,log1p_resenas,Tiene IG,Seguidores IG,log1p_seguidores_ig,Tiene TikTok,Seguidores TT,log1p_seguidores_tt,Likes TT,Tipo Restaurante,tipo_restaurante_ui,Franquicia,franquicia_bin,marca_id,cuenta_social_duplicada,AÑO REGISTRO,CATEGORÍA,Instagram,URL IG,TikTok,URL Tik Tok
LA TRADICIÓN CONTINUA DESDE 1965,"OE3 GUAYAQUIL N5-05 N5 CHILE, Quito, Ecuador",-0.2208816,-78.5102829,primaria_C_D,0.2501534459338821,TRUE,4,484,6.184148890937483,1,10100,9.220389707829185,1,572,6.35088571671474,1402,Tradicional,Tradicional,No posee,0,LA TRADICIÓN CONTINUA DESDE 1965__209,FALSE,2022,SEGUNDA / 3 TENEDORES,latradicion_1965,https://www.instagram.com/latradicion_1965/,@latradicioncontinua1965,https://www.tiktok.com/@latradicioncontinua1965
LA VID,"MORALES OE3-20 GUAYAQUIL, Quito, Ecuador",-0.2178126,-78.5096871,primaria_C_D,0.4325812703553926,TRUE,4.5,711,6.568077911411976,1,24300,10.098272780745283,1,7202,8.882252884889363,32000,Nuevo Tradicional,Nuevo Tradicional,No posee,0,LA VID__210,FALSE,2018,PRIMERA / 4 TENEDORES,lavidrestaurantequito,https://www.instagram.com/lavidrestaurantequito/,@lavid.restaurantequito,https://www.tiktok.com/@lavid.restaurantequito
LAS AMORES RESTAURANTE,"GARCíA MORENO S1-47 Rocafuerte, Quito, Ecuador",-0.220722482,-78.508696,respaldo_R_S,0.42370519606263524,FALSE,,0,0,0,0,0,0,0,0,0,Desconocido,Otro,No posee,0,LAS AMORES RESTAURANTE__211,FALSE,2023,LUJO / 5 TENEDORES,No tiene,0,No tiene,0
LAS AUTÉNTICAS FRITADAS DE SALCEDO,"Calle Imbabura Centro, N3-71, 170401 Quito",-0.219726371,-78.51672159,respaldo_R_S,0.4772330406785099,TRUE,4.4,12,2.5649493574615367,0,0,0,0,0,0,0,Tradicional,Tradicional,No posee,0,LAS AUTÉNTICAS FRITADAS DE SALCEDO__212,FALSE,2023,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
LAS AUTÉNTICAS GUATITAS DE LA MARÍN ,"Pichincha N4-381 Almeida, Quito, Ecuador",-0.2212313,-78.5088219,primaria_C_D,0.41698865874314084,TRUE,4,80,4.394449154672439,0,0,0,0,0,0,0,Tradicional,Tradicional,No posee,0,LAS AUTÉNTICAS GUATITAS DE LA MARÍN __213,FALSE,2012,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
LAS CORVINAS DEL OSO,"QFGP+X94, Roca fuerte, y y García Moreno, Quito",-0.222417,-78.5146909,primaria_C_D,0.3237063669080271,TRUE,5,2,1.0986122886681098,1,6,1.9459101490553132,0,0,0,0,Comida Ecuatoriana,Comida Ecuatoriana,No posee,0,LAS CORVINAS DEL OSO__214,FALSE,2018,SEGUNDA / 3 TENEDORES,lascorvinasdeloso,https://www.instagram.com/lascorvinasdeloso/,No tiene,0
LAS CUEVAS DE LUIS CANDELAS,"GUAYAQUIL S1-73 MORALES, Quito, Ecuador",-0.2207456,-78.5108337,primaria_C_D,0.1872845385785365,TRUE,3.8,102,4.634728988229636,0,0,0,0,0,0,0,Desconocido,Otro,No posee,0,LAS CUEVAS DE LUIS CANDELAS__215,FALSE,2008,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
LAS DELICIAS COLONIALES DEL CENTRO HISTORICO,"chile OE4-22 venezuela, Quito, Ecuador",-0.2179454,-78.5073418,primaria_C_D,0.6400484573088592,TRUE,5,3,1.3862943611198906,0,0,0,0,0,0,0,Tradicional,Tradicional,No posee,0,LAS DELICIAS COLONIALES DEL CENTRO HISTORICO__216,FALSE,2023,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
LAS DELICIAS DE DON VICHE ,", Quito, Ecuador",-0.2189069,-78.5116685,primaria_C_D,0.19982163606908507,TRUE,4,16,2.833213344056216,0,0,0,0,0,0,0,Comida Ecuatoriana,Comida Ecuatoriana,No posee,0,LAS DELICIAS DE DON VICHE __217,FALSE,2007,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
LAS DELICIAS DE ELY,"MORALES OE3-54 VENEZUELA, Quito, Ecuador",-0.2232368,-78.508402,primaria_C_D,0.547948769193521,TRUE,4.3,1003,6.911747300251674,0,0,0,0,0,0,0,Tradicional,Tradicional,No posee,0,LAS DELICIAS DE ELY__218,FALSE,2024,CUARTA / 1 TENEDOR,No tiene,0,No tiene,0
LAS DELICIAS DE EMI ,"Oriente N10-03 Montufar, Quito, Ecuador",-0.219648298,-78.50544521,respaldo_R_S,0.7901471425539757,FALSE,,0,0,0,0,0,0,0,0,0,Tradicional,Tradicional,No posee,0,LAS DELICIAS DE EMI __219,FALSE,2024,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
LAS DELICIAS DE LA CHILE,"CUENCA N6-81 JOSé JOAQUíN DE OLMEDO, Quito, Ecuador",-0.2205009,-78.5107886,primaria_C_D,0.19029761455152433,TRUE,5,6,1.9459101490553132,0,0,0,0,0,0,0,Desconocido,Otro,No posee,0,LAS DELICIAS DE LA CHILE__220,FALSE,2023,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
LAS DELICIAS DE LA PLAZA GRANDE,"BAHIA DE CARAQUEZ S5-115 CHIMBORAZO, Quito, Ecuador",-0.2190209,-78.5108553,primaria_C_D,0.24595792721929105,TRUE,3.5,19,2.995732273553991,0,0,0,0,0,0,0,Tradicional,Tradicional,No posee,0,LAS DELICIAS DE LA PLAZA GRANDE__221,FALSE,2015,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
LAS DELICIAS DE LA TWENY FOOR,"GARCIA MORENO N7-62 MANABI, Quito, Ecuador",-0.217545357,-78.51074162,respaldo_R_S,0.3823193076110951,FALSE,,0,0,0,0,0,0,0,0,0,Fast Food,Fast Food,No posee,0,LAS DELICIAS DE LA TWENY FOOR__222,FALSE,2015,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
LAS DELICIAS DE MARIANA,"VENEZUELA N5-41 CHILE, Quito, Ecuador",-0.2183864,-78.5071138,primaria_C_D,0.643376092480729,TRUE,4.8,37,3.6375861597263857,0,0,0,0,0,0,0,Tradicional,Tradicional,No posee,0,LAS DELICIAS DE MARIANA__223,FALSE,2024,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
LAS DELICIAS DEL DOGOR ,"CUENCA N6-33 JOSÉ MEJÍA, Quito, Ecuador",-0.218021231,-78.51317061,respaldo_R_S,0.28553521193111,FALSE,,0,0,0,0,0,0,0,0,0,Desconocido,Otro,No posee,0,LAS DELICIAS DEL DOGOR __224,FALSE,2017,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
LAS EXQUISITAS EMPANADAS DE MOROCHO DEL ESTADIO OLIMPICO,"VENEZUELA OE3-81 LOJA, Quito, Ecuador",-0.224708318,-78.51559732,respaldo_R_S,0.5810207498987072,FALSE,,0,0,0,0,0,0,0,0,0,Tradicional,Tradicional,No posee,0,LAS EXQUISITAS EMPANADAS DE MOROCHO DEL ESTADIO OLIMPICO__225,FALSE,2011,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
LAS FRITADAS DE LA OLMEDO,"JUAN DE DIOS MORALES OE1-109 GUAYAQUIL, Quito, Ecuador",-0.2183668,-78.5108599,primaria_C_D,0.2992038490308008,TRUE,5,2,1.0986122886681098,0,0,0,0,0,0,0,Tradicional,Tradicional,No posee,0,LAS FRITADAS DE LA OLMEDO__226,FALSE,2012,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
LAS FRITADAS DE SAN BLAS,"VICENTE ROCAFUERTE OE1-23 PEDRO VICENTE MALDONADO, Quito, Ecuador",-0.2205044,-78.5069922,primaria_C_D,0.612435077025755,TRUE,4.4,606,6.408528791059498,1,944,6.851184927493743,0,0,0,0,Tradicional,Tradicional,No posee,0,LAS FRITADAS DE SAN BLAS__227,FALSE,2021,TERCERA / 2 TENEDORES,fritadasdesanblas,https://www.instagram.com/fritadasdesanblas/,No tiene,0
LAS MENESTRAS DE LA DON BOSCO,"VICENTE ROCAFUERTE OE3-97 VENEZUELA, Quito, Ecuador",-0.2228849,-78.506937,primaria_C_D,0.673021048704852,TRUE,4.3,782,6.663132695990803,0,0,0,0,0,0,0,Comida Ecuatoriana,Comida Ecuatoriana,No posee,0,LAS MENESTRAS DE LA DON BOSCO__228,FALSE,2025,CUARTA / 1 TENEDOR,No tiene,0,No tiene,0
LAS PAPITAS DE LA LOMA,"MANABI OE1-24 MONTUFAR, Quito, Ecuador",-0.219522229,-78.50800533,respaldo_R_S,0.5114700314060127,FALSE,,0,0,0,0,0,0,0,0,0,Tradicional,Tradicional,No posee,0,LAS PAPITAS DE LA LOMA__229,FALSE,,,No tiene,0,No tiene,0
LAS TORTILLAS CAFETERIA,"N2 BOLIVAR OE615 OE6 BENALCAZAR, Quito, Ecuador",-0.2153398,-78.5064618,primaria_C_D,0.8831915315367946,TRUE,4.4,88,4.48863636973214,0,0,0,0,0,0,0,Tradicional,Tradicional,No posee,0,LAS TORTILLAS CAFETERIA__230,FALSE,2024,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
LAS TRADICIONALES FRITADAS,"N11 GALÁPAGOS OE3-43 OE3 GUAYAQUIL, Quito, Ecuador",-0.2183668,-78.5108599,primaria_C_D,0.2992038490308008,TRUE,4.9,14,2.70805020110221,0,0,0,0,0,0,0,Tradicional,Tradicional,No posee,0,LAS TRADICIONALES FRITADAS__231,FALSE,2021,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
LAS TRIPAS DE LA DON BOSCO,"BOLIVAR OE3-74 VENEZUELA, Quito, Ecuador",-0.2236372,-78.506604,primaria_C_D,0.7426315956106536,TRUE,4,1,0.6931471805599453,0,0,0,0,0,0,0,Tradicional,Tradicional,No posee,0,LAS TRIPAS DE LA DON BOSCO__232,FALSE,2012,CUARTA / 1 TENEDOR,No tiene,0,No tiene,0
LA TERTULIA VENEZOLANA,"Manabi y Venezuela Oe4-26 y, 170401 Quito",-0.217908183,-78.51007269,primaria_C_D,0.3948478918113708,TRUE,4.2,13,2.6390573296152584,0,0,0,0,0,0,0,Internacional,Internacional,No posee,0,LA TERTULIA VENEZOLANA__233,FALSE,,,No tiene,0,No tiene,0
LEÑA QUITEÑA,"VENEZUELA N6-66 OLMEDO, Quito, Ecuador",-0.2242899,-78.5138539,primaria_C_D,0.4475006577819232,TRUE,4.1,1246,7.1284959456800365,1,794,6.678342114654332,1,936,6.842683282238422,3870,Nuevo Tradicional,Nuevo Tradicional,No posee,0,LEÑA QUITEÑA__234,FALSE,2008,PRIMERA / 4 TENEDORES,lena_quitena,https://www.instagram.com/lena_quitena/,@lena_quitena,https://www.tiktok.com/@lena_quitena
LITERAE,"LUIS VARGAS TORRES N10-10 ORIENTE, Quito, Ecuador",-0.2174918,-78.5117179,primaria_C_D,0.34561663397816866,TRUE,3.6,7,2.0794415416798357,1,1076,6.981934677156389,0,0,0,0,Cafetería,Cafetería,No posee,0,LITERAE__235,FALSE,2023,PRIMERA / 4 TENEDORES,literae.uio,https://www.instagram.com/literae.uio/,No tiene,0
LOCOS POR UN MOTE ,"Almeida 208 Espejo, Quito, Ecuador",-0.218056,-78.5110252,primaria_C_D,0.3174053129978762,TRUE,5,3,1.3862943611198906,0,0,0,0,0,0,0,Nuevo Tradicional,Nuevo Tradicional,No posee,0,LOCOS POR UN MOTE __236,FALSE,2018,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
LOGRO AYALA,"MORALES E1-39 PAREDES, Quito, Ecuador",-0.2301966,-78.5066029,respaldo_R_S,1.2619487776570235,FALSE,,0,0,0,0,0,0,0,0,0,Desconocido,Otro,No posee,0,LOGRO AYALA__237,FALSE,2024,CUARTA / 1 TENEDOR,No tiene,0,No tiene,0
LOS ASADOS DE LA CUMANDA,"N3 SUCRE E1-106 MONTUFAR, Quito, Ecuador",-0.223802286,-78.51080393,respaldo_R_S,0.41279688966096756,TRUE,0,0,0,0,0,0,0,0,0,0,Parrilla,Parrilla,No posee,0,LOS ASADOS DE LA CUMANDA__238,FALSE,2024,CUARTA / 1 TENEDOR,No tiene,0,No tiene,0
LOS CALDOS DE DOÑA TERE,"S4B CAPITAN ABDON CALDERON GARAYCOA OE9-276 CUMANDA, Quito, Ecuador",-0.2171467,-78.5081361,primaria_C_D,0.6119557636880232,TRUE,4.5,415,6.030685260261263,0,0,0,0,0,0,0,Tradicional,Tradicional,No posee,0,LOS CALDOS DE DOÑA TERE__239,FALSE,2021,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
LOS CALDOS DE EDELMIRA MORALES ,"JUAN DE DIOS MORALES E1-09 AV. MALDONADO, Quito, Ecuador",-0.22588209,-78.51397741,respaldo_R_S,0.620599197155237,FALSE,,0,0,0,0,0,0,0,0,0,Tradicional,Tradicional,No posee,0,LOS CALDOS DE EDELMIRA MORALES __240,FALSE,2020,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
LOS CALDOS DE LA TOLA,"CHIMBORAZO N4-66 CHILE, Quito, Ecuador",-0.222019,-78.5067741,primaria_C_D,0.658709612540112,TRUE,4.5,415,6.030685260261263,0,0,0,0,0,0,0,Tradicional,Tradicional,No posee,0,LOS CALDOS DE LA TOLA__241,FALSE,2024,CUARTA / 1 TENEDOR,No tiene,0,No tiene,0
LOS CANGREJOS DE LA MONA,"Marqueza de Solanda N5-51 Mejía, Quito, Ecuador",-0.2197575,-78.5078434,primaria_C_D,0.5243275263685169,TRUE,4.8,6,1.9459101490553132,0,0,0,0,0,0,0,Comida Ecuatoriana,Comida Ecuatoriana,No posee,0,LOS CANGREJOS DE LA MONA__242,FALSE,2022,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
LOS CEBICHES DE LA RUMIÑAHUI,"Flores N7-42 Manabí, Quito, Ecuador",-0.2192394,-78.509747,primaria_C_D,0.3366840215132338,TRUE,4.2,409,6.016157159698354,1,31300,10.351405324899678,1,3060,8.026496938945412,24300,Comida Ecuatoriana,Comida Ecuatoriana,Franquicia,1,LOS CEBICHES DE LA RUMIÑAHUI,FALSE,2019,SEGUNDA / 3 TENEDORES,loscebichesdelaruminahui,https://www.instagram.com/loscebichesdelaruminahui/,@loscebichesdelaruminahui,https://www.tiktok.com/@loscebichesdelaruminahui
LOS CEVICHES DE LA BUSTAMANTE,"BENALCÁZAR N3-87  ESPEJO, Quito, Ecuador",-0.221402627,-78.51100932,respaldo_R_S,0.19377384833901315,FALSE,,0,0,0,0,0,0,0,0,0,Comida Ecuatoriana,Comida Ecuatoriana,No posee,0,LOS CEVICHES DE LA BUSTAMANTE__244,FALSE,2024,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
LOS FOGONES DE JAZMÍN ,"C. de la Rda., 170130 Quito",-0.2249282,-78.5137354,primaria_C_D,0.5111961707988538,TRUE,4.2,203,5.318119993844216,0,0,0,0,0,0,0,Tradicional,Tradicional,No posee,0,LOS FOGONES DE JAZMÍN __245,FALSE,2018,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
LOS GERANIOS TAPAS Y VINOS,"OE2 FLORES N5-04 N5 CHILE, Quito, Ecuador",-0.2247459,-78.5155069,primaria_C_D,0.5785233622526585,TRUE,4.4,618,6.428105272684596,1,266,5.58724865840025,0,0,0,0,Tradicional,Tradicional,No posee,0,LOS GERANIOS TAPAS Y VINOS__246,FALSE,2014,SEGUNDA / 3 TENEDORES,casalosgeraniosuio,https://www.instagram.com/casalosgeraniosuio/,No tiene,0
LOS MANABAS RICA SAZÓN,"VENEZUELA  N9-73 ORIENTE , Quito, Ecuador",-0.216847672,-78.50878759,respaldo_R_S,0.5790820730892013,FALSE,,0,0,0,0,0,0,0,0,0,Comida Ecuatoriana,Comida Ecuatoriana,No posee,0,LOS MANABAS RICA SAZÓN__247,FALSE,2023,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
LOS MANABAS RICA SAZÓN 2,"N6 MEJIA OE1-40 OE1 A. BUSTAMANTE, Quito, Ecuador",-0.220617271,-78.50903232,respaldo_R_S,0.3858059991686579,FALSE,,0,0,0,0,0,0,0,0,0,Comida Ecuatoriana,Comida Ecuatoriana,No posee,0,LOS MANABAS RICA SAZÓN 2__248,FALSE,2023,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
LOS MOTES DE LA CUENCA HJ,"Maldonado S1-148 Morales , Quito, Ecuador",-0.223699512,-78.5154097,respaldo_R_S,0.4808856482603723,FALSE,,0,0,0,0,0,0,0,0,0,Tradicional,Tradicional,No posee,0,LOS MOTES DE LA CUENCA HJ__249,FALSE,2018,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
LOS MOTES DE LA SUCRE,"VICENTE ROCAFUERTE OE1-49 GUAYAQUIL, Quito, Ecuador",-0.2236198,-78.510776,primaria_C_D,0.39634843796370695,TRUE,3.7,3,1.3862943611198906,0,0,0,0,0,0,0,Comida Ecuatoriana,Comida Ecuatoriana,No posee,0,LOS MOTES DE LA SUCRE__250,FALSE,2024,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
LOS PESCADOS DE LA PLAZA DEL TEATRO,"manabÍ oe1-18 montÚfar, Quito, Ecuador",-0.2194479,-78.5087101,primaria_C_D,0.437351637615012,TRUE,4.9,44,3.8066624897703196,1,1528,7.332369205929062,1,2703,7.902487437162855,12700,Tradicional,Tradicional,No posee,0,LOS PESCADOS DE LA PLAZA DEL TEATRO__251,FALSE,2020,SEGUNDA / 3 TENEDORES,lospescadosdelaplazadlteatro,https://www.instagram.com/lospescadosdelaplazadlteatro/,@lospescadosdelteatro,https://www.tiktok.com/@lospescadosdelteatro
LOS POLLOS DE LA LOMA,"N5 CHILE OE1-12 MONTUFAR, Quito, Ecuador",-0.2247501,-78.5123378,primaria_C_D,0.4729335850462928,TRUE,4.2,141,4.955827057601261,0,0,0,0,0,0,0,Fast Food,Fast Food,No posee,0,LOS POLLOS DE LA LOMA__252,FALSE,2024,CUARTA / 1 TENEDOR,No tiene,0,No tiene,0
LOS POLLOS DE LA POLI,"N5 chile OE1-02 montÚfar 0, Quito, Ecuador",-0.2194497,-78.5077266,primaria_C_D,0.5434707272065209,TRUE,3.4,9,2.302585092994046,0,0,0,0,0,0,0,Fast Food,Fast Food,No posee,0,LOS POLLOS DE LA POLI__253,FALSE,2024,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
LOS POLLOS DEL JUANCHO,"AV. PICHINCHA N4-343 ALMEIDA, Quito, Ecuador",-0.225799,-78.5121987,primaria_C_D,0.5901736208286303,TRUE,4.7,77,4.356708826689592,0,0,0,0,0,0,0,Fast Food,Fast Food,No posee,0,LOS POLLOS DEL JUANCHO__254,FALSE,2024,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
LOS TRES CHANCHITOS,"VICENTE ROCAFUERTE E3-16 FERNANDEZ MADRID, Quito, Ecuador",-0.221474971,-78.5092566,respaldo_R_S,0.3765890887880602,FALSE,,0,0,0,0,0,0,0,0,0,Desconocido,Otro,No posee,0,LOS TRES CHANCHITOS__255,FALSE,2024,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
LUCAS BONE CAROLINA ELIZABETH,"OE3 GUAYAQUIL N8-82 N9 ESMERALDAS, Quito, Ecuador",-0.218292527,-78.50820719,respaldo_R_S,0.5367489166563497,FALSE,,0,0,0,0,0,0,0,0,0,Desconocido,Otro,No posee,0,LUCAS BONE CAROLINA ELIZABETH__256,FALSE,2025,CUARTA / 1 TENEDOR,No tiene,0,No tiene,0
MADISON SONIA,"GUAYAQUIL N11-32 GALÁPAGOS, Quito, Ecuador",-0.218260029,-78.5111911,primaria_C_D,0.28847882049423523,TRUE,0,0,0,0,0,0,0,0,0,0,Tradicional,Tradicional,No posee,0,MADISON SONIA__257,FALSE,2013,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
MAMA KUNA,"VENEZUELA n7-67  MANABÍ, Quito, Ecuador",-0.2180807,-78.5099288,respaldo_R_S,0.39256667813840546,FALSE,,0,0,0,0,0,0,0,0,0,Desconocido,Otro,No posee,0,MAMA KUNA__258,FALSE,2018,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
MAMI LUZ COLONIAL,"E2 EXPOSICION E1-38 S5 BENIGNN VELA, Quito, Ecuador",-0.2275492,-78.5048653,primaria_C_D,1.155459080755958,TRUE,5,1,0.6931471805599453,0,0,0,0,0,0,0,Tradicional,Tradicional,No posee,0,MAMI LUZ COLONIAL__259,FALSE,2018,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
MANIZALES,"GUAYAQUIL N7-61 MANABÍ, Quito, Ecuador",-0.21886963,-78.50910264,respaldo_R_S,0.4190144660231509,FALSE,,0,0,0,0,0,0,0,0,0,Desconocido,Otro,No posee,0,MANIZALES__260,FALSE,2008,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
MARISQUERIA EL TRITON,"GENERAL AYMERICH S/N NA, Quito, Ecuador",-0.229740829,-78.51860586,respaldo_R_S,1.2315754073225047,TRUE,4.6,10,2.3978952727983707,0,0,0,0,0,0,0,Comida Ecuatoriana,Comida Ecuatoriana,No posee,0,MARISQUERIA EL TRITON__261,FALSE,2023,CUARTA / 1 TENEDOR,No tiene,0,No tiene,0
MARISQUERIA LOS PROPIOS DE LA VECI,"BAHíA DE CARÁQUEZ Oe594 AMBATO, Quito, Ecuador",-0.228013591,-78.52199533,primaria_C_D,1.3463954488996728,TRUE,4.6,73,4.30406509320417,0,0,0,0,0,0,0,Comida Ecuatoriana,Comida Ecuatoriana,No posee,0,MARISQUERIA LOS PROPIOS DE LA VECI__262,FALSE,2023,CUARTA / 1 TENEDOR,No tiene,0,No tiene,0
MARKKOS CEVICHERÍA ,"JOSE ANTEPARA E4-09 VICENTE LEON, Quito, Ecuador",-0.222828739,-78.51615541,primaria_C_D,0.48193538074152587,TRUE,0,0,0,0,0,0,0,0,0,0,Comida Ecuatoriana,Comida Ecuatoriana,No posee,0,MARKKOS CEVICHERÍA __263,FALSE,2012,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
MENESTRAS DEL NEGRO,"ABDON CALDERON OE9 CHIMBORAZO, Quito, Ecuador",-0.2179924,-78.5097485,primaria_C_D,0.41394839805434286,TRUE,4.1,1165,7.061334366910438,1,41100,10.623787731088578,1,11000,9.305741456739435,112800,Fast Food,Fast Food,Franquicia,1,MENESTRAS DEL NEGRO,FALSE,2008,SEGUNDA / 3 TENEDORES,menestrasdelnegroec,https://www.instagram.com/menestrasdelnegroec/,@menestrasdelnegroec,https://www.tiktok.com/@menestrasdelnegroec
MENUDOS Y PLATOS TIPÍCOS EL CHINITO ,"Imbabura y Blvr. 24 de Mayo S2-38, S2-38, 170130 Quito",-0.221862642,-78.51862019,primaria_C_D,0.697192728017048,TRUE,4.5,8,2.1972245773362196,0,0,0,0,0,0,0,Tradicional,Tradicional,No posee,0,MENUDOS Y PLATOS TIPÍCOS EL CHINITO __265,FALSE,2013,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
MIGDONIO´S,"Olmedo OE6-67 Benalcázar, Quito, Ecuador",-0.2213435,-78.5111479,primaria_C_D,0.17720297448708688,TRUE,4.4,5,1.791759469228055,1,647,6.473890696352274,0,0,0,0,Comida Ecuatoriana,Comida Ecuatoriana,No posee,0,MIGDONIO´S__266,FALSE,2024,SEGUNDA / 3 TENEDORES,migdonios.restaurant,https://www.instagram.com/migdonios.restaurant/,No tiene,0
MINI CHIFA,"VICENTE LEóN N5-32 CHILE, Quito, Ecuador",-0.2256826,-78.506597,primaria_C_D,0.8734587870877336,TRUE,3,7,2.0794415416798357,0,0,0,0,0,0,0,Internacional,Internacional,No posee,0,MINI CHIFA__267,FALSE,2023,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
MISHKI DELICIOSO,"CHILE OE422 VENEZUELA, Quito, Ecuador",-0.220056329,-78.51153966,respaldo_R_S,0.11762947765774556,FALSE,,0,0,0,0,0,0,0,0,0,Tradicional,Tradicional,No posee,0,MISHKI DELICIOSO__268,FALSE,2021,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
MISKY FOOD EXPERIENCES,"FLORES N7-12 OLMEDO, Quito, Ecuador",-0.223627,-78.5151693,primaria_C_D,0.4571610674255039,TRUE,4.8,85,4.454347296253507,1,2914,7.977625098784593,1,1643,7.404887575616125,8746,Nuevo Tradicional,Nuevo Tradicional,No posee,0,MISKY FOOD EXPERIENCES__269,FALSE,2023,SEGUNDA / 3 TENEDORES,miskycocinadealtura,https://www.instagram.com/miskycocinadealtura/,@misky.uio,https://www.tiktok.com/@misky.uio
MISKY POLLO,"DON BOSCO E3-92 PEDRO CALIXTO, Quito, Ecuador",-0.2257725,-78.5120825,primaria_C_D,0.5881103754757411,TRUE,5,1,0.6931471805599453,0,0,0,0,0,0,0,Desconocido,Otro,No posee,0,MISKY POLLO__270,FALSE,2023,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
MISS TENAZAS ,"Espejo OE2-67 Guayaquil, Quito, Ecuador",-0.221006311,-78.51157401,respaldo_R_S,0.11735124940632004,FALSE,,0,0,0,0,0,0,0,0,0,Desconocido,Otro,No posee,0,MISS TENAZAS __271,FALSE,2018,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
MONSERRATTE,"ROCAFUERTE OE9-92 QUIROGA, Quito, Ecuador",-0.220142159,-78.51159331,respaldo_R_S,0.10838652575313822,FALSE,,0,0,0,0,0,0,0,0,0,Desconocido,Otro,No posee,0,MONSERRATTE__272,FALSE,2024,CUARTA / 1 TENEDOR,No tiene,0,No tiene,0
MORISFASTFOOD,"CHILE E4-13 VICENTE LEON, Quito, Ecuador",-0.224305457,-78.51029799,primaria_C_D,0.48888197159405905,TRUE,0,0,0,0,0,0,0,0,0,0,Fast Food,Fast Food,No posee,0,MORISFASTFOOD__273,FALSE,2023,CUARTA / 1 TENEDOR,No tiene,0,No tiene,0
MR. GRILL´S,"Ambato y Bahia de Caraquez, Quito, Ecuador",-0.223906871,-78.51718183,primaria_C_D,0.6438366051687955,TRUE,4.9,14,2.70805020110221,0,0,0,0,0,0,0,Parrilla,Parrilla,No posee,0,MR. GRILL´S__274,FALSE,2023,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
MUSEO DEL PERNIL BY DULSSINI,"CHILE OE2-37 FLORES, Quito, Ecuador",-0.2185077,-78.5107688,primaria_C_D,0.29348444284542197,TRUE,3.9,52,3.970291913552122,1,1776,7.482681828154651,0,0,0,0,Tradicional,Tradicional,Franquicia,1,MUSEO DEL PERNIL BY DULSSINI,FALSE,2022,PRIMERA / 4 TENEDORES,museodelpernil_oficial,https://www.instagram.com/museodelpernil_oficial/,No tiene,0
NARVAEZ NARVAEZ PABLO ALEXANDER,"OLMEDO 908 MONTUFAR, Quito, Ecuador",-0.220426472,-78.50839448,respaldo_R_S,0.4565828241231438,FALSE,,0,0,0,0,0,0,0,0,0,Desconocido,Otro,No posee,0,NARVAEZ NARVAEZ PABLO ALEXANDER__276,FALSE,2024,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
NOCHES DE BOHEMIA,"BAHÍA DE CARÁQUEZ S3-68 AMBATO, Quito, Ecuador",-0.225799635,-78.51312704,primaria_C_D,0.5934028952317564,TRUE,5,1,0.6931471805599453,0,0,0,0,0,0,0,Bar,Bar,No posee,0,NOCHES DE BOHEMIA__277,FALSE,2024,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
